Date,1st mth,2nd mth,#Contr 1m,#Contr 2m,Tot contracts,"Weighted VIX futures (by the % of contracts, equivalent: to a 30 days VIX future)",Cont/Backw,VIX,VIX ST chg,VXX calc,VXX market,Diff,,,,Inv VIX ST chg ,XIV calc,XIV market,Diff,SVXY calc,SVXY market,Diff,2x VIX ST chg,UVXY calc,UVXY market,Diff,,,,Days Left until 1st vix future expiry,1st fut Vix forecast & Other,2nd fut Vix forecast & Other,VXX Sell signal,Fast moving average VIX futures,Slow moving average VIX futures,Fast moving average Cont/Backw,Slow moving average Cont/Backw,VIX Futures increasing,Cont/Backw increasing,High contango threshold crossed,High backwardation threshold crossed,High VIX futures,Low VIX futures,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 29, 2008",19.97,22.07,24500.16,8067.05,32567.20,20.49,9.52%,18.14,0.940,"8,792",,,,,,1.060,9.82,,,18.44,,,0.879,"263,029,335",,,,,,14,,,-,20.69,21.87,8.09%,9.94%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, May 30, 2008",19.38,21.77,22750.14,9650.54,32400.69,20.09,10.98%,17.83,0.976,"8,577",,,,,,1.024,10.06,,,18.89,,,0.951,"250,149,104",,,,,,13,,,-,20.61,21.76,8.90%,10.19%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, June 02, 2008",20.64,22.80,21000.13,11208.43,32208.56,21.39,9.47%,19.83,1.058,"9,077",,,,,,0.942,9.47,,,17.79,,,1.117,"279,338,165",,,,,,12,,,-,20.67,21.68,9.18%,10.31%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 03, 2008",21.07,23.18,19250.12,12792.65,32042.77,21.91,9.10%,20.24,1.019,"9,250",,,,,,0.981,9.29,,,17.45,,,1.038,"289,972,734",,,,,,11,,,-,20.75,21.62,9.44%,10.41%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 04, 2008",21.30,23.09,17500.11,14383.36,31883.47,22.11,7.75%,20.80,1.004,"9,285",,,,,,0.996,9.25,,,17.38,,,1.008,"292,208,848",,,,,,10,,,-,20.83,21.57,9.18%,10.33%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 05, 2008",19.91,22.13,15750.10,15997.71,31747.81,21.03,10.03%,18.63,0.947,"8,794",,,,,,1.053,9.74,,,18.30,,,0.894,"261,306,530",,,,,,9,,,-,20.90,21.51,9.48%,10.33%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, June 06, 2008",22.98,23.94,14000.09,17572.17,31572.25,23.51,4.01%,23.56,1.112,"9,779",,,,,,0.888,8.65,,,16.25,,,1.224,"319,828,434",,,,,,8,,,-,21.04,21.49,8.56%,9.96%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, June 09, 2008",22.70,23.43,12250.08,19252.00,31502.08,23.15,3.12%,23.12,0.982,"9,604",,,,,,1.018,8.81,,,16.54,,,0.964,"308,393,098",,,,,,7,,,-,21.16,21.47,7.25%,9.39%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 10, 2008",22.72,23.47,10500.07,20947.49,31447.55,23.22,3.20%,23.18,1.001,"9,617",,,,,,0.999,8.79,,,16.51,,,1.003,"309,259,159",,,,,,6,,,-,21.27,21.43,6.20%,8.66%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 11, 2008",23.75,24.05,8750.06,22641.58,31391.63,23.97,1.25%,24.12,1.030,"9,909",,,,,,0.970,8.53,,,16.01,,,1.061,"327,995,312",,,,,,5,,,-,21.44,21.41,4.89%,7.75%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 12, 2008",22.85,23.88,7000.04,24369.76,31369.80,23.65,4.31%,23.33,0.986,"9,771",,,,,,1.014,8.64,,,16.24,,,0.972,"318,868,854",,,,,,4,,,-,21.61,21.39,4.32%,6.99%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, June 13, 2008",21.62,23.00,5250.03,26044.29,31294.32,22.77,6.00%,21.22,0.960,"9,383",,,,,,1.040,8.99,,,16.88,,,0.921,"293,597,489",,,,,,3,,,-,21.74,21.39,3.65%,6.98%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, June 16, 2008",20.86,22.74,3500.02,27689.30,31189.32,22.53,8.27%,20.95,0.986,"9,253",,,,,,1.014,9.11,,,17.11,,,0.972,"285,453,656",,,,,,2,,,-,21.89,21.37,4.36%,7.01%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 17, 2008",21.05,22.68,1750.01,29294.63,31044.64,22.59,7.19%,21.13,0.998,"9,234",,,,,,1.002,9.13,,,17.14,,,0.996,"284,277,006",,,,,,1,,,-,22.02,21.38,5.04%,6.99%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 18, 2008",23.35,23.37,30918.87,0.00,30918.87,23.35,0.09%,22.24,1.030,"9,506",,,,,,0.970,8.86,,,16.64,,,1.059,"301,053,100",,,,,,19,,,-,22.21,21.42,4.52%,6.41%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 19, 2008",22.93,23.17,29291.56,1625.92,30917.47,22.94,1.04%,21.58,0.983,"9,340",,,,,,1.017,9.01,,,16.93,,,0.965,"290,502,612",,,,,,18,,,-,22.31,21.43,4.48%,5.96%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, June 20, 2008",23.51,23.43,27664.25,3236.37,30900.62,23.50,-0.34%,22.87,1.024,"9,562",,,,,,0.976,8.80,,,16.52,,,1.048,"304,314,371",,,,,,17,,,-,22.38,21.47,3.71%,5.34%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, June 23, 2008",23.51,23.49,26036.94,4869.23,30906.17,23.51,-0.09%,22.64,1.000,"9,565",,,,,,1.000,8.79,,,16.52,,,1.001,"304,539,176",,,,,,16,,,-,22.46,21.52,2.69%,4.65%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 24, 2008",23.63,23.70,24409.63,6497.93,30907.56,23.64,0.30%,22.42,1.006,"9,621",,,,,,0.994,8.74,,,16.42,,,1.012,"308,118,605",,,,,,15,,,-,22.52,21.59,1.36%,4.08%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 25, 2008",22.61,22.75,22782.32,8120.43,30902.75,22.65,0.62%,21.14,0.958,"9,213",,,,,,1.042,9.11,,,17.11,,,0.915,"281,999,888",,,,,,14,,,-,22.56,21.63,0.27%,3.55%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 26, 2008",24.72,24.25,21155.01,9737.73,30892.74,24.57,-1.94%,23.93,1.085,"9,993",,,,,,0.915,8.34,,,15.66,,,1.169,"329,721,996",,,,,,13,,,-,22.69,21.72,-0.07%,2.94%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, June 27, 2008",24.55,24.18,19527.71,11396.57,30924.28,24.41,-1.53%,23.44,0.995,"9,938",,,,,,1.005,8.38,,,15.75,,,0.989,"326,123,571",,,,,,12,,,-,22.88,21.79,-0.50%,2.22%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, June 30, 2008",24.19,23.93,17900.40,13048.78,30949.18,24.08,-1.09%,23.95,0.987,"9,810",,,,,,1.013,8.49,,,15.95,,,0.974,"317,717,035",,,,,,11,,,-,23.07,21.88,-0.62%,1.90%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 01, 2008",24.19,23.80,16273.09,14693.77,30966.86,24.00,-1.64%,23.65,0.997,"9,785",,,,,,1.003,8.51,,,15.99,,,0.995,"316,067,556",,,,,,10,,,-,23.19,21.97,-0.88%,1.60%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 02, 2008",25.53,24.95,14645.78,16347.75,30993.53,25.22,-2.32%,25.92,1.052,"10,290",,,,,,0.948,8.07,,,15.16,,,1.103,"348,720,595",,,,,,9,,,-,23.35,22.09,-1.32%,1.26%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 03, 2008",25.39,24.69,13018.47,18012.89,31031.36,24.98,-2.84%,24.79,0.992,"10,204",,,,,,1.008,8.14,,,15.29,,,0.983,"342,893,976",,,,,,8,,,-,23.49,22.22,-1.89%,1.00%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, July 07, 2008",25.85,24.78,11391.16,19686.33,31077.49,25.17,-4.32%,25.78,1.009,"10,296",,,,,,0.991,8.07,,,15.15,,,1.018,"349,073,354",,,,,,7,,,-,23.69,22.34,-2.29%,0.46%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 08, 2008",23.96,23.54,9763.85,21383.91,31147.76,23.67,-1.78%,23.15,0.943,"9,704",,,,,,1.057,8.53,,,16.02,,,0.885,"308,920,188",,,,,,6,,,-,23.69,22.41,-2.33%,-0.02%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 09, 2008",25.47,24.69,8136.54,23040.25,31176.79,24.89,-3.16%,25.23,1.053,"10,214",,,,,,0.947,8.08,,,15.18,,,1.105,"341,395,691",,,,,,5,,,-,23.78,22.51,-2.68%,-0.74%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 10, 2008",25.61,24.86,6509.24,24718.97,31228.20,25.02,-3.02%,25.59,1.007,"10,280",,,,,,0.993,8.03,,,15.08,,,1.013,"345,871,649",,,,,,4,,,-,23.86,22.62,-2.91%,-1.38%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, July 11, 2008",27.15,25.25,4881.93,26395.37,31277.30,25.55,-7.52%,27.49,1.023,"10,514",,,,,,0.977,7.84,,,14.73,,,1.046,"361,620,178",,,,,,3,,,-,23.94,22.75,-3.77%,-1.85%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, July 14, 2008",28.03,25.89,3254.62,28145.13,31399.75,26.11,-8.27%,28.48,1.026,"10,789",,,,,,0.974,7.64,,,14.35,,,1.052,"380,491,922",,,,,,2,,,-,24.06,22.90,-4.68%,-2.43%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 15, 2008",28.43,26.12,1627.31,29906.95,31534.26,26.24,-8.84%,28.54,1.009,"10,887",,,,,,0.991,7.57,,,14.22,,,1.018,"387,454,851",,,,,,1,,,-,24.22,23.07,-5.43%,-2.97%,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 16, 2008",24.72,24.48,31678.17,0.00,31678.17,24.72,-0.98%,25.10,0.946,"10,303",,,,,,1.054,7.97,,,14.98,,,0.893,"345,897,874",,,,,,25,,,-,24.33,23.19,-5.30%,-3.02%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 17, 2008",24.25,23.99,30411.05,1279.55,31690.60,24.24,-1.08%,25.01,0.981,"10,107",,,,,,1.019,8.12,,,15.26,,,0.962,"332,695,136",,,,,,24,,,-,24.40,23.30,-4.95%,-3.11%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, July 18, 2008",24.05,23.80,29143.92,2560.41,31704.33,24.03,-1.05%,24.05,0.992,"10,023",,,,,,1.008,8.19,,,15.39,,,0.984,"327,203,269",,,,,,23,,,-,24.44,23.39,-4.62%,-3.21%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, July 21, 2008",23.40,23.44,27876.79,3840.85,31717.64,23.40,0.17%,23.05,0.974,"9,766",,,,,,1.026,8.40,,,15.78,,,0.949,"310,430,643",,,,,,22,,,-,24.46,23.42,-3.34%,-3.08%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 22, 2008",22.47,22.74,26609.67,5105.81,31715.48,22.51,1.19%,21.18,0.962,"9,393",,,,,,1.038,8.72,,,16.38,,,0.924,"286,725,460",,,,,,21,,,TRUE,24.41,23.43,-1.77%,-2.91%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 23, 2008",22.43,22.78,25342.54,6357.89,31700.43,22.50,1.54%,21.31,0.999,"9,383",,,,,,1.001,8.73,,,16.40,,,0.998,"286,096,749",,,,,,20,,,TRUE,24.36,23.44,-0.04%,-2.75%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 24, 2008",23.55,23.72,24075.41,7605.55,31680.96,23.59,0.72%,23.44,1.048,"9,831",,,,,,0.952,8.31,,,15.61,,,1.096,"313,442,666",,,,,,19,,,TRUE,24.36,23.48,0.25%,-2.60%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, July 25, 2008",23.45,23.63,22808.29,8863.60,31671.88,23.50,0.76%,22.91,0.996,"9,790",,,,,,1.004,8.35,,,15.68,,,0.992,"310,839,986",,,,,,18,,,TRUE,24.40,23.52,0.55%,-2.41%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, July 28, 2008",24.25,24.24,21541.16,10121.07,31662.23,24.25,-0.04%,24.23,1.031,"10,098",,,,,,0.969,8.08,,,15.18,,,1.063,"330,368,834",,,,,,17,,,TRUE,24.39,23.61,0.72%,-2.23%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 29, 2008",22.68,22.99,20274.03,11388.72,31662.75,22.79,1.35%,22.03,0.940,"9,491",,,,,,1.060,8.57,,,16.09,,,0.880,"290,702,291",,,,,,16,,,TRUE,24.31,23.68,0.92%,-1.88%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 30, 2008",21.57,22.10,19006.90,12638.76,31645.67,21.78,2.40%,21.21,0.955,"9,066",,,,,,1.045,8.95,,,16.82,,,0.910,"264,624,565",,,,,,15,,,TRUE,24.20,23.69,1.12%,-1.62%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 31, 2008",22.77,22.94,17739.78,13875.50,31615.28,22.84,0.74%,22.94,1.048,"9,499",,,,,,0.952,8.52,,,16.01,,,1.096,"289,899,620",,,,,,14,,,TRUE,24.14,23.71,0.99%,-1.37%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, August 01, 2008",22.95,23.04,16472.65,15133.24,31605.89,22.99,0.39%,22.57,1.006,"9,557",,,,,,0.994,8.47,,,15.91,,,1.012,"293,475,477",,,,,,13,,,TRUE,24.04,23.73,0.93%,-1.16%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, August 04, 2008",22.78,23.01,15205.52,16395.42,31600.94,22.90,1.00%,23.49,0.996,"9,516",,,,,,1.004,8.50,,,15.98,,,0.992,"290,971,272",,,,,,12,,,TRUE,23.94,23.78,0.97%,-0.63%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 05, 2008",21.44,22.12,13938.40,17649.88,31588.27,21.82,3.07%,21.14,0.952,"9,064",,,,,,1.048,8.91,,,16.74,,,0.905,"263,301,277",,,,,,11,,,TRUE,23.78,23.74,1.49%,0.08%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 06, 2008",20.70,21.58,12671.27,18878.05,31549.32,21.23,4.08%,20.23,0.972,"8,806",,,,,,1.028,9.16,,,17.21,,,0.943,"248,332,430",,,,,,10,,,-,23.66,23.69,1.95%,0.89%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 07, 2008",21.51,22.52,11404.14,20093.51,31497.65,22.15,4.48%,21.15,1.042,"9,175",,,,,,0.958,8.78,,,16.49,,,1.084,"269,173,555",,,,,,9,,,-,23.53,23.67,2.29%,1.23%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, August 08, 2008",20.91,21.87,10137.02,21303.80,31440.82,21.56,4.39%,20.66,0.971,"8,913",,,,,,1.029,9.03,,,16.96,,,0.943,"253,781,457",,,,,,8,,,-,23.37,23.61,2.90%,1.57%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, August 11, 2008",20.29,21.68,8869.89,22515.31,31385.20,21.29,6.41%,20.12,0.986,"8,784",,,,,,1.014,9.16,,,17.20,,,0.971,"246,444,516",,,,,,7,,,-,23.16,23.55,3.91%,2.04%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 12, 2008",21.28,22.46,7602.76,23701.19,31303.96,22.17,5.25%,21.17,1.039,"9,126",,,,,,0.961,8.80,,,16.53,,,1.078,"265,618,492",,,,,,6,,,-,22.98,23.53,4.62%,2.36%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 13, 2008",21.50,22.93,6335.63,24901.75,31237.38,22.64,6.24%,21.55,1.019,"9,298",,,,,,0.981,8.63,,,16.22,,,1.038,"275,624,564",,,,,,5,,,-,22.81,23.54,5.14%,2.67%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 14, 2008",20.80,22.15,5068.51,26089.85,31158.36,21.93,6.09%,20.34,0.966,"8,983",,,,,,1.034,8.92,,,16.77,,,0.932,"256,979,925",,,,,,4,,,-,22.67,23.52,5.48%,2.96%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, August 15, 2008",20.18,21.92,3801.38,27279.75,31081.13,21.71,7.94%,19.58,0.987,"8,869",,,,,,1.013,9.04,,,16.98,,,0.975,"250,471,429",,,,,,3,,,-,22.55,23.48,6.05%,3.41%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, August 18, 2008",20.66,22.21,2534.25,28446.29,30980.55,22.08,6.98%,20.98,1.014,"8,993",,,,,,0.986,8.91,,,16.74,,,1.028,"257,482,748",,,,,,2,,,-,22.46,23.46,6.49%,3.80%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 19, 2008",21.00,22.93,1267.13,29624.99,30892.12,22.85,8.42%,21.28,1.032,"9,279",,,,,,0.968,8.63,,,16.21,,,1.064,"273,844,277",,,,,,1,,,-,22.43,23.44,6.82%,4.33%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 20, 2008",22.45,23.16,30785.46,0.00,30785.46,22.45,3.07%,20.42,0.979,"9,084",,,,,,1.021,8.81,,,16.55,,,0.958,"262,362,094",,,,,,19,,,-,22.43,23.42,6.46%,4.43%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 21, 2008",22.19,23.25,29165.18,1570.62,30735.79,22.24,4.56%,19.82,0.989,"8,986",,,,,,1.011,8.90,,,16.72,,,0.978,"256,695,377",,,,,,18,,,-,22.42,23.38,6.18%,4.57%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, August 22, 2008",21.59,22.92,27544.89,3117.03,30661.92,21.73,5.80%,18.81,0.974,"8,755",,,,,,1.026,9.13,,,17.15,,,0.949,"243,496,721",,,,,,17,,,-,22.33,23.36,6.13%,4.89%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, August 25, 2008",22.64,23.45,25924.60,4643.30,30567.90,22.76,3.45%,20.97,1.045,"9,145",,,,,,0.955,8.72,,,16.39,,,1.089,"265,178,771",,,,,,16,,,-,22.29,23.32,5.38%,5.08%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 26, 2008",22.40,23.24,24304.31,6207.62,30511.93,22.57,3.61%,20.49,0.990,"9,051",,,,,,1.010,8.81,,,16.55,,,0.979,"259,722,084",,,,,,15,,,-,22.21,23.27,4.82%,5.24%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 27, 2008",21.80,22.94,22684.03,7769.34,30453.37,22.09,4.97%,19.76,0.977,"8,841",,,,,,1.023,9.01,,,16.94,,,0.954,"247,681,979",,,,,,14,,,-,22.18,23.22,4.24%,5.36%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 28, 2008",21.12,22.68,21063.74,9309.11,30372.85,21.60,6.88%,19.43,0.975,"8,620",,,,,,1.025,9.24,,,17.36,,,0.950,"235,337,470",,,,,,13,,,-,22.17,23.17,4.88%,5.53%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, August 29, 2008",21.70,22.99,19443.45,10817.95,30261.40,22.16,5.61%,20.65,1.022,"8,812",,,,,,0.978,9.03,,,16.97,,,1.045,"245,818,804",,,,,,12,,,-,22.14,23.09,5.06%,5.60%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 02, 2008",22.08,23.19,17823.16,12347.32,30170.48,22.53,4.79%,21.99,1.014,"8,933",,,,,,0.986,8.91,,,16.74,,,1.028,"252,577,693",,,,,,11,,,-,22.12,23.03,4.89%,5.63%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 03, 2008",21.64,23.10,16202.88,13890.05,30092.93,22.31,6.32%,21.43,0.988,"8,823",,,,,,1.012,9.02,,,16.94,,,0.975,"246,335,459",,,,,,10,,,-,22.09,22.96,5.36%,5.62%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 04, 2008",23.78,24.31,14582.59,15407.93,29990.52,24.05,2.18%,24.03,1.074,"9,477",,,,,,0.926,8.35,,,15.68,,,1.148,"282,891,912",,,,,,9,,,-,22.20,22.97,5.12%,5.43%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, September 05, 2008",23.08,23.98,12962.30,16992.89,29955.19,23.59,3.75%,23.06,0.980,"9,284",,,,,,1.020,8.52,,,16.00,,,0.959,"271,358,797",,,,,,8,,,-,22.31,22.94,4.92%,5.28%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, September 08, 2008",21.99,23.39,11342.01,18552.37,29894.38,22.86,5.99%,22.64,0.967,"8,978",,,,,,1.033,8.80,,,16.53,,,0.934,"253,440,938",,,,,,7,,,-,22.34,22.89,4.77%,5.27%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 09, 2008",24.22,24.71,9721.73,20075.68,29797.40,24.55,1.98%,25.47,1.071,"9,610",,,,,,0.929,8.18,,,15.36,,,1.141,"289,159,384",,,,,,6,,,-,22.48,22.86,4.17%,4.90%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 10, 2008",23.59,24.31,8101.44,21663.83,29765.27,24.11,2.96%,24.52,0.981,"9,429",,,,,,1.019,8.33,,,15.65,,,0.962,"278,255,497",,,,,,5,,,-,22.62,22.81,3.86%,4.65%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 11, 2008",23.83,24.49,6481.15,23236.13,29717.28,24.35,2.69%,24.39,1.008,"9,504",,,,,,0.992,8.26,,,15.53,,,1.016,"282,685,795",,,,,,4,,,-,22.72,22.77,3.26%,4.29%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Friday, September 12, 2008",24.68,24.57,4860.86,24812.75,29673.62,24.59,-0.45%,25.66,1.008,"9,584",,,,,,0.992,8.19,,,15.39,,,1.017,"287,446,759",,,,,,3,,,-,22.82,22.76,2.82%,4.07%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Monday, September 15, 2008",28.84,25.73,3240.58,26440.29,29680.87,26.07,-12.09%,31.70,1.061,"10,163",,,,,,0.939,7.70,,,14.46,,,1.121,"322,214,332",,,,,,2,,,-,23.01,22.81,0.18%,3.03%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 16, 2008",29.68,25.17,1620.29,28256.43,29876.71,25.41,-17.92%,30.30,0.981,"9,973",,,,,,1.019,7.84,,,14.73,,,0.963,"310,148,837",,,,,,1,,,-,23.19,22.84,-3.80%,1.55%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 17, 2008",26.61,25.93,30167.04,0.00,30167.04,26.61,-2.62%,36.22,1.057,"10,543",,,,,,0.943,7.39,,,13.89,,,1.114,"345,613,918",,,,,,25,,,-,23.40,22.92,-4.57%,1.17%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 18, 2008",25.31,25.01,28960.36,1238.33,30198.68,25.30,-1.20%,33.10,0.952,"10,033",,,,,,1.048,7.75,,,14.56,,,0.903,"312,194,024",,,,,,24,,,-,23.52,22.99,-5.26%,0.87%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
