Date,Equity,dayProfit%,dayProfit%,,
2012-07-13,1.13E+07,5.639,XIV - 1.00 - false,,
2012-07-16,1.15E+07,1.021,XIV - 1.00 - false,,
2012-07-17,1.19E+07,3.733,XIV - 1.00 - false,,
2012-07-18,1.18E+07,-1.049,XIV - 1.00 - false,,
2012-07-19,1.20E+07,2.424,XIV - 1.00 - false,,
2012-07-20,1.14E+07,-5.619,XIV - 1.00 - false,,
2012-07-23,1.06E+07,-6.349,XIV - 1.00 - false,,
2012-07-24,1.02E+07,-4.355,XIV - 0.65 - false,,
2012-07-25,1.03E+07,0.854,None - 0.00 - false,,
2012-07-26,1.03E+07,0,XIV - 0.45 - false,,
2012-07-27,1.04E+07,1.159,XIV - 1.00 - false,,
2012-07-30,1.02E+07,-2.118,XIV - 1.00 - false,,
2012-07-31,9856795.25444199,-3.046,XIV - 1.00 - false,,
2012-08-01,1.01E+07,2.481,XIV - 1.00 - false,,
2012-08-02,1.03E+07,2.017,XIV - 1.00 - false,,
2012-08-03,1.10E+07,7.038,XIV - 1.00 - false,,
2012-08-06,1.13E+07,1.993,XIV - 1.00 - false,,
2012-08-07,1.09E+07,-2.678,XIV - 1.00 - false,,
2012-08-08,1.14E+07,3.912,XIV - 1.00 - false,,
2012-08-09,1.14E+07,0.529,XIV - 1.00 - false,,
2012-08-10,1.16E+07,1.779,XIV - 1.00 - false,,
2012-08-13,1.20E+07,2.657,XIV - 1.00 - false,,
2012-08-14,1.13E+07,-5.372,XIV - 1.00 - false,,
2012-08-15,1.13E+07,-0.151,XIV - 1.00 - false,,
2012-08-16,1.15E+07,2.019,XIV - 1.00 - false,,
2012-08-17,1.19E+07,2.897,XIV - 1.00 - false,,
2012-08-20,1.18E+07,-0.206,XIV - 1.00 - false,,
2012-08-21,1.15E+07,-2.683,XIV - 1.00 - false,,
2012-08-22,1.14E+07,-0.707,XIV - 1.00 - false,,
2012-08-23,1.12E+07,-2.137,XIV - 1.00 - false,,
2012-08-24,1.17E+07,4.302,XIV - 1.00 - false,,
2012-08-27,1.16E+07,-0.774,XIV - 1.00 - false,,
2012-08-28,1.14E+07,-1.898,XIV - 1.00 - false,,
2012-08-29,1.13E+07,-0.287,XIV - 1.00 - false,,
2012-08-30,1.11E+07,-2.085,XIV - 0.55 - false,,
2012-08-31,1.13E+07,1.656,XIV - 0.55 - false,,
2012-09-04,1.13E+07,0.47,XIV - 0.55 - false,,
2012-09-05,1.15E+07,1.477,XIV - 0.55 - false,,
2012-09-06,1.21E+07,5.7,XIV - 0.55 - false,,
2012-09-07,1.25E+07,3.061,XIV - 1.00 - false,,
2012-09-10,1.18E+07,-5.543,XIV - 1.00 - false,,
2012-09-11,1.19E+07,0.687,XIV - 1.00 - false,,
2012-09-12,1.22E+07,2.667,XIV - 1.00 - false,,
2012-09-13,1.31E+07,7.369,XIV - 1.00 - false,,
2012-09-14,1.27E+07,-3.317,XIV - 1.00 - false,,
2012-09-17,1.27E+07,0.407,XIV - 1.00 - false,,
2012-09-18,1.31E+07,2.607,XIV - 1.00 - false,,
2012-09-19,1.31E+07,0.113,XIV - 1.00 - false,,
2012-09-20,1.32E+07,1.015,XIV - 1.00 - false,,
2012-09-21,1.33E+07,0.725,XIV - 1.00 - false,,
2012-09-24,1.35E+07,1.219,XIV - 1.00 - false,,
2012-09-25,1.25E+07,-7.333,XIV - 1.00 - false,,
2012-09-26,1.20E+07,-3.901,XIV - 1.00 - false,,
2012-09-27,1.31E+07,8.86,XIV - 0.55 - false,,
2012-09-28,1.29E+07,-1.584,XIV - 1.00 - false,,
2012-10-01,1.27E+07,-1.047,XIV - 1.00 - false,,
2012-10-02,1.30E+07,1.94,XIV - 0.55 - false,,
2012-10-03,1.30E+07,0.222,XIV - 1.00 - false,,
2012-10-04,1.33E+07,2.469,XIV - 1.00 - false,,
2012-10-05,1.35E+07,1.289,XIV - 1.00 - false,,
2012-10-08,1.34E+07,-1.051,XIV - 1.00 - false,,
2012-10-09,1.28E+07,-4.299,XIV - 0.55 - false,,
2012-10-10,1.29E+07,0.672,XIV - 0.55 - false,,
2012-10-11,1.29E+07,0.667,None - 0.00 - false,,
2012-10-12,1.29E+07,0,XIV - 0.55 - false,,
2012-10-15,1.32E+07,1.934,XIV - 0.55 - false,,
2012-10-16,1.34E+07,1.194,XIV - 0.55 - false,,
2012-10-17,1.34E+07,0.63,XIV - 0.55 - false,,
2012-10-18,1.35E+07,0.118,XIV - 0.55 - false,,
2012-10-19,1.30E+07,-3.399,XIV - 0.55 - false,,
2012-10-22,1.31E+07,0.694,None - 0.00 - true,,
2012-10-23,1.29E+07,-1.283,None - 0.00 - true,,
2012-10-24,1.29E+07,-0.345,None - 0.00 - true,,
2012-10-25,1.30E+07,0.704,None - 0.00 - true,,
2012-10-26,1.30E+07,-0.054,None - 0.00 - true,,
2012-10-31,1.30E+07,0.542,None - 0.00 - true,,
2012-11-01,1.30E+07,-0.456,None - 0.00 - false,,
2012-11-02,1.30E+07,0,XIV - 0.55 - false,,
2012-11-05,1.28E+07,-1.032,None - 0.00 - true,,
2012-11-06,1.31E+07,1.881,None - 0.00 - true,,
2012-11-07,1.31E+07,0.114,None - 0.00 - true,,
2012-11-08,1.32E+07,0.901,None - 0.00 - true,,
2012-11-09,1.32E+07,-0.101,None - 0.00 - true,,
2012-11-12,1.32E+07,-0.22,None - 0.00 - true,,
2012-11-13,1.31E+07,-0.209,None - 0.00 - true,,
2012-11-14,1.31E+07,0.024,None - 0.00 - true,,
2012-11-15,1.31E+07,-0.628,None - 0.00 - true,,
2012-11-16,1.30E+07,-0.126,None - 0.00 - true,,
2012-11-19,1.32E+07,1.2,None - 0.00 - false,,
2012-11-20,1.32E+07,0,XIV - 0.55 - false,,
2012-11-21,1.31E+07,-0.415,XIV - 0.55 - false,,
2012-11-23,1.35E+07,2.464,None - 0.00 - true,,
2012-11-26,1.35E+07,-0.106,None - 0.00 - true,,
2012-11-27,1.34E+07,-0.425,None - 0.00 - true,,
2012-11-28,1.32E+07,-1.28,None - 0.00 - false,,
2012-11-29,1.32E+07,0,XIV - 0.20 - false,,
2012-11-30,1.32E+07,-0.364,XIV - 1.00 - false,,
2012-12-03,1.29E+07,-2.112,None - 0.00 - true,,
2012-12-04,1.28E+07,-1.029,None - 0.00 - true,,
2012-12-05,1.27E+07,-0.182,None - 0.00 - true,,
2012-12-06,1.28E+07,0.232,None - 0.00 - true,,
2012-12-07,1.28E+07,0.401,None - 0.00 - true,,
2012-12-10,1.29E+07,0.388,None - 0.00 - true,,
2012-12-11,1.29E+07,-0.09,None - 0.00 - true,,
2012-12-12,1.29E+07,0.072,None - 0.00 - true,,
2012-12-13,1.28E+07,-0.845,None - 0.00 - true,,
2012-12-14,1.27E+07,-0.146,None - 0.00 - true,,
2012-12-17,1.28E+07,0.189,None - 0.00 - true,,
2012-12-18,1.26E+07,-1.435,None - 0.00 - true,,
2012-12-19,1.26E+07,-0.241,None - 0.00 - true,,
2012-12-20,1.24E+07,-1.212,None - 0.00 - true,,
2012-12-21,1.25E+07,0.376,None - 0.00 - true,,
2012-12-24,1.25E+07,0.181,None - 0.00 - true,,
2012-12-26,1.25E+07,0.1,None - 0.00 - true,,
2012-12-27,1.25E+07,0.236,None - 0.00 - true,,
2012-12-28,1.25E+07,-0.385,None - 0.00 - true,,
2012-12-31,1.26E+07,0.922,None - 0.00 - true,,
2013-01-02,1.27E+07,0.71,None - 0.00 - false,,
2013-01-03,1.27E+07,0,XIV - 0.45 - false,,
2013-01-04,1.28E+07,0.862,None - 0.00 - false,,
2013-01-07,1.28E+07,0,XIV - 0.45 - false,,
2013-01-08,1.28E+07,0.472,XIV - 0.45 - false,,
2013-01-09,1.28E+07,-0.091,XIV - 0.45 - false,,
2013-01-10,1.30E+07,1.144,XIV - 0.45 - false,,
2013-01-11,1.30E+07,0.114,XIV - 0.45 - false,,
2013-01-14,1.31E+07,0.751,XIV - 0.45 - false,,
2013-01-15,1.31E+07,-0.02,XIV - 0.45 - false,,
2013-01-16,1.32E+07,0.916,XIV - 0.45 - false,,
2013-01-17,1.32E+07,-0.219,XIV - 0.45 - false,,
2013-01-18,1.35E+07,2.822,XIV - 0.45 - false,,
2013-01-22,1.37E+07,1.285,XIV - 0.45 - false,,
2013-01-23,1.39E+07,1.189,XIV - 0.80 - false,,
2013-01-24,1.38E+07,-0.454,XIV - 0.45 - false,,
2013-01-25,1.38E+07,-0.355,XIV - 0.45 - false,,
2013-01-28,1.36E+07,-1.114,XIV - 0.45 - false,,
2013-01-29,1.38E+07,1.286,None - 0.00 - false,,
2013-01-30,1.38E+07,0,XIV - 0.45 - false,,
2013-01-31,1.38E+07,-0.275,None - 0.00 - false,,
2013-02-01,1.38E+07,0,XIV - 0.45 - false,,
2013-02-04,1.34E+07,-2.888,XIV - 0.45 - false,,
2013-02-05,1.36E+07,1.9,None - 0.00 - true,,
2013-02-06,1.37E+07,0.265,None - 0.00 - false,,
2013-02-07,1.37E+07,0,XIV - 0.45 - false,,
2013-02-08,1.38E+07,0.947,XIV - 0.45 - false,,
2013-02-11,1.39E+07,0.746,XIV - 0.45 - false,,
2013-02-12,1.39E+07,0.476,XIV - 0.45 - false,,
2013-02-13,1.39E+07,-0.314,XIV - 0.45 - false,,
2013-02-14,1.40E+07,0.75,XIV - 0.45 - false,,
2013-02-15,1.41E+07,0.35,XIV - 0.45 - false,,
2013-02-19,1.43E+07,1.927,XIV - 1.00 - false,,
2013-02-20,1.31E+07,-8.784,XIV - 1.00 - false,,
2013-02-21,1.28E+07,-1.847,None - 0.00 - true,,
2013-02-22,1.29E+07,0.229,None - 0.00 - false,,
2013-02-25,1.29E+07,0,XIV - 0.45 - false,,
2013-02-26,1.29E+07,0.598,None - 0.00 - true,,
2013-02-27,1.28E+07,-1.056,None - 0.00 - true,,
2013-02-28,1.27E+07,-1.016,None - 0.00 - true,,
2013-03-01,1.26E+07,-0.366,None - 0.00 - true,,
2013-03-04,1.26E+07,-0.092,None - 0.00 - false,,
2013-03-05,1.26E+07,0,XIV - 0.45 - false,,
2013-03-06,1.26E+07,-0.207,XIV - 0.45 - false,,
2013-03-07,1.27E+07,0.937,XIV - 0.45 - false,,
2013-03-08,1.28E+07,0.571,XIV - 0.45 - false,,
2013-03-11,1.30E+07,1.792,XIV - 0.45 - false,,
2013-03-12,1.29E+07,-0.697,XIV - 0.45 - false,,
2013-03-13,1.30E+07,0.295,XIV - 0.45 - false,,
2013-03-14,1.31E+07,0.821,XIV - 0.80 - false,,
2013-03-15,1.31E+07,0,XIV - 1.00 - false,,
2013-03-18,1.24E+07,-5.116,XIV - 1.00 - false,,
2013-03-19,1.24E+07,-0.216,None - 0.00 - true,,
2013-03-20,1.23E+07,-0.455,None - 0.00 - false,,
2013-03-21,1.23E+07,0,XIV - 0.80 - false,,
2013-03-22,1.23E+07,0.176,XIV - 0.45 - false,,
2013-03-25,1.24E+07,0.553,XIV - 0.80 - false,,
2013-03-26,1.27E+07,2.255,XIV - 0.80 - false,,
2013-03-27,1.26E+07,-0.843,XIV - 1.00 - false,,
2013-03-28,1.26E+07,0.341,XIV - 1.00 - false,,
2013-04-01,1.26E+07,-0.382,XIV - 1.00 - false,,
2013-04-02,1.30E+07,3.24,XIV - 0.80 - false,,
2013-04-03,1.26E+07,-3.006,XIV - 1.00 - false,,
2013-04-04,1.28E+07,1.545,None - 0.00 - false,,
2013-04-05,1.28E+07,0,XIV - 0.80 - false,,
2013-04-08,1.30E+07,2.135,XIV - 1.00 - false,,
2013-04-09,1.32E+07,1.444,XIV - 1.00 - false,,
2013-04-10,1.36E+07,2.521,XIV - 1.00 - false,,
2013-04-11,1.36E+07,0.278,XIV - 1.00 - false,,
2013-04-12,1.39E+07,1.858,XIV - 1.00 - false,,
2013-04-15,1.22E+07,-11.875,XIV - 1.00 - false,,
2013-04-16,1.28E+07,4.454,None - 0.00 - false,,
2013-04-17,1.28E+07,0,XIV - 0.35 - false,,
2013-04-18,1.26E+07,-1.545,None - 0.00 - true,,
2013-04-19,1.27E+07,0.871,None - 0.00 - false,,
2013-04-22,1.27E+07,0,XIV - 0.80 - false,,
2013-04-23,1.32E+07,4,XIV - 0.80 - false,,
2013-04-24,1.31E+07,-0.496,XIV - 1.00 - false,,
2013-04-25,1.30E+07,-0.856,XIV - 1.00 - false,,
2013-04-26,1.30E+07,-0.044,XIV - 0.80 - false,,
2013-04-29,1.30E+07,0.387,XIV - 0.80 - false,,
2013-04-30,1.32E+07,0.91,XIV - 0.80 - false,,
2013-05-01,1.27E+07,-3.585,XIV - 1.00 - false,,
2013-05-02,1.32E+07,3.608,None - 0.00 - false,,
2013-05-03,1.32E+07,0,XIV - 1.00 - false,,
2013-05-06,1.34E+07,1.582,XIV - 1.00 - false,,
2013-05-07,1.35E+07,0.959,XIV - 1.00 - false,,
2013-05-08,1.34E+07,-0.575,XIV - 1.00 - false,,
2013-05-09,1.31E+07,-2.012,XIV - 1.00 - false,,
2013-05-10,1.33E+07,1.027,XIV - 1.00 - false,,
2013-05-13,1.34E+07,0.593,XIV - 1.00 - false,,
2013-05-14,1.35E+07,0.918,XIV - 1.00 - false,,
2013-05-15,1.34E+07,-0.742,XIV - 1.00 - false,,
2013-05-16,1.32E+07,-1.008,XIV - 1.00 - false,,
2013-05-17,1.36E+07,2.377,XIV - 1.00 - false,,
2013-05-20,1.34E+07,-1.244,XIV - 1.00 - false,,
2013-05-21,1.33E+07,-0.882,XIV - 1.00 - false,,
2013-05-22,1.31E+07,-1.059,XIV - 0.55 - false,,
2013-05-23,1.31E+07,-0.4,XIV - 0.55 - false,,
2013-05-24,1.31E+07,0.047,XIV - 0.55 - false,,
2013-05-28,1.33E+07,1.446,XIV - 0.55 - false,,
2013-05-29,1.32E+07,-0.854,None - 0.00 - true,,
2013-05-30,1.33E+07,1.387,None - 0.00 - true,,
2013-05-31,1.31E+07,-2.034,None - 0.00 - true,,
2013-06-03,1.33E+07,1.934,None - 0.00 - true,,
2013-06-04,1.32E+07,-0.938,None - 0.00 - true,,
2013-06-05,1.32E+07,0.214,None - 0.00 - true,,
2013-06-06,1.33E+07,0.745,None - 0.00 - true,,
2013-06-07,1.30E+07,-2.38,None - 0.00 - true,,
2013-06-10,1.31E+07,0.495,None - 0.00 - true,,
2013-06-11,1.30E+07,-0.515,None - 0.00 - true,,
2013-06-12,1.31E+07,0.75,None - 0.00 - true,,
2013-06-13,1.31E+07,-0.38,None - 0.00 - true,,
2013-06-14,1.31E+07,0.516,None - 0.00 - true,,
2013-06-17,1.31E+07,-0.491,None - 0.00 - true,,
2013-06-18,1.29E+07,-1.226,None - 0.00 - true,,
2013-06-19,1.27E+07,-1.166,None - 0.00 - true,,
2013-06-20,1.21E+07,-5.353,None - 0.00 - true,,
2013-06-21,1.22E+07,1.173,None - 0.00 - true,,
2013-06-24,1.21E+07,-0.896,None - 0.00 - true,,
2013-06-25,1.20E+07,-0.371,None - 0.00 - true,,
2013-06-26,1.15E+07,-4.203,None - 0.00 - true,,
2013-06-27,1.13E+07,-1.978,None - 0.00 - true,,
2013-06-28,1.16E+07,2.734,None - 0.00 - true,,
2013-07-01,1.18E+07,1.696,None - 0.00 - true,,
2013-07-02,1.17E+07,-0.892,None - 0.00 - true,,
2013-07-03,1.18E+07,0.575,None - 0.00 - true,,
2013-07-05,1.15E+07,-2.195,None - 0.00 - false,,
2013-07-08,1.15E+07,0,XIV - 0.45 - false,,
2013-07-09,1.16E+07,0.968,XIV - 0.65 - false,,
2013-07-10,1.17E+07,0.642,XIV - 1.00 - false,,
2013-07-11,1.20E+07,2.509,XIV - 1.00 - false,,
2013-07-12,1.19E+07,-0.912,XIV - 1.00 - false,,
2013-07-15,1.22E+07,2.177,XIV - 1.00 - false,,
2013-07-16,1.18E+07,-2.785,XIV - 1.00 - false,,
2013-07-17,1.22E+07,3.498,XIV - 0.45 - false,,
2013-07-18,1.23E+07,0.733,XIV - 1.00 - false,,
2013-07-19,1.26E+07,2.083,XIV - 1.00 - false,,
2013-07-22,1.28E+07,2.118,XIV - 1.00 - false,,
2013-07-23,1.29E+07,0.461,XIV - 1.00 - false,,
2013-07-24,1.27E+07,-1.262,XIV - 1.00 - false,,
2013-07-25,1.31E+07,2.478,XIV - 1.00 - false,,
2013-07-26,1.31E+07,0.412,XIV - 1.00 - false,,
2013-07-29,1.29E+07,-1.35,XIV - 1.00 - false,,
2013-07-30,1.32E+07,1.792,XIV - 1.00 - false,,
2013-07-31,1.34E+07,2.098,XIV - 1.00 - false,,
2013-08-01,1.39E+07,3.265,XIV - 1.00 - false,,
2013-08-02,1.42E+07,2.379,XIV - 1.00 - false,,
2013-08-05,1.44E+07,1.214,XIV - 1.00 - false,,
2013-08-06,1.39E+07,-2.98,XIV - 1.00 - false,,
2013-08-07,1.38E+07,-1.06,XIV - 1.00 - false,,
2013-08-08,1.40E+07,1.642,XIV - 1.00 - false,,
2013-08-09,1.38E+07,-1.37,XIV - 1.00 - false,,
2013-08-12,1.39E+07,0.427,XIV - 1.00 - false,,
2013-08-13,1.40E+07,0.922,XIV - 1.00 - false,,
2013-08-14,1.39E+07,-0.843,XIV - 1.00 - false,,
2013-08-15,1.32E+07,-5.138,XIV - 1.00 - false,,
2013-08-16,1.34E+07,1.869,None - 0.00 - true,,
2013-08-19,1.34E+07,-0.43,None - 0.00 - true,,
2013-08-20,1.34E+07,0.333,None - 0.00 - true,,
2013-08-21,1.34E+07,-0.287,None - 0.00 - true,,
2013-08-22,1.35E+07,0.56,None - 0.00 - true,,
2013-08-23,1.37E+07,1.574,None - 0.00 - false,,
2013-08-26,1.37E+07,0,XIV - 0.45 - false,,
2013-08-27,1.32E+07,-3.526,None - 0.00 - true,,
2013-08-28,1.32E+07,-0.029,None - 0.00 - true,,
2013-08-29,1.31E+07,-0.614,None - 0.00 - true,,
2013-08-30,1.30E+07,-0.92,None - 0.00 - true,,
2013-09-03,1.32E+07,1.337,None - 0.00 - true,,
2013-09-04,1.30E+07,-1.29,None - 0.00 - true,,
2013-09-05,1.28E+07,-1.827,None - 0.00 - true,,
2013-09-06,1.29E+07,1.475,None - 0.00 - true,,
2013-09-09,1.29E+07,-0.179,None - 0.00 - true,,
2013-09-10,1.27E+07,-1.62,None - 0.00 - true,,
2013-09-11,1.27E+07,-0.03,None - 0.00 - true,,
2013-09-12,1.23E+07,-3.06,None - 0.00 - true,,
2013-09-13,1.23E+07,0.117,None - 0.00 - true,,
2013-09-16,1.22E+07,-1.072,None - 0.00 - true,,
2013-09-17,1.22E+07,0.04,None - 0.00 - true,,
2013-09-18,1.27E+07,4.356,None - 0.00 - true,,
2013-09-19,1.27E+07,-0.197,None - 0.00 - false,,
2013-09-20,1.27E+07,0,XIV - 1.00 - false,,
2013-09-23,1.26E+07,-1.179,XIV - 1.00 - false,,
2013-09-24,1.26E+07,0.421,None - 0.00 - true,,
2013-09-25,1.27E+07,0.885,None - 0.00 - true,,
2013-09-26,1.26E+07,-0.776,None - 0.00 - true,,
2013-09-27,1.27E+07,0.923,None - 0.00 - true,,
2013-09-30,1.27E+07,-0.613,None - 0.00 - true,,
2013-10-01,1.23E+07,-2.801,None - 0.00 - true,,
2013-10-02,1.26E+07,1.982,None - 0.00 - true,,
2013-10-03,1.26E+07,0.094,None - 0.00 - true,,
2013-10-04,1.25E+07,-0.511,None - 0.00 - true,,
2013-10-07,1.26E+07,0.877,None - 0.00 - true,,
2013-10-08,1.26E+07,-0.188,None - 0.00 - true,,
2013-10-09,1.25E+07,-1.013,None - 0.00 - true,,
2013-10-10,1.23E+07,-1.459,None - 0.00 - true,,
2013-10-11,1.21E+07,-1.344,None - 0.00 - true,,
2013-10-14,1.21E+07,0.188,None - 0.00 - true,,
2013-10-15,1.22E+07,0.733,None - 0.00 - true,,
2013-10-16,1.22E+07,-0.154,None - 0.00 - false,,
2013-10-17,1.22E+07,0,XIV - 0.45 - false,,
2013-10-18,1.23E+07,0.416,XIV - 1.00 - false,,
2013-10-21,1.22E+07,-0.543,XIV - 1.00 - false,,
2013-10-22,1.21E+07,-0.512,XIV - 0.80 - false,,
2013-10-23,1.21E+07,-0.549,XIV - 1.00 - false,,
2013-10-24,1.23E+07,1.588,XIV - 1.00 - false,,
2013-10-25,1.23E+07,0.306,XIV - 1.00 - false,,
2013-10-28,1.22E+07,-0.576,XIV - 1.00 - false,,
2013-10-29,1.23E+07,0.886,XIV - 1.00 - false,,
2013-10-30,1.21E+07,-1.554,XIV - 1.00 - false,,
2013-10-31,1.22E+07,0.515,XIV - 1.00 - false,,
2013-11-01,1.22E+07,0.205,XIV - 1.00 - false,,
2013-11-04,1.26E+07,3.032,XIV - 1.00 - false,,
2013-11-05,1.26E+07,0.231,XIV - 1.00 - false,,
2013-11-06,1.28E+07,1.599,XIV - 1.00 - false,,
2013-11-07,1.24E+07,-3.456,XIV - 1.00 - false,,
2013-11-08,1.29E+07,4.103,XIV - 1.00 - false,,
2013-11-11,1.29E+07,0.42,XIV - 1.00 - false,,
2013-11-12,1.30E+07,0.096,XIV - 1.00 - false,,
2013-11-13,1.30E+07,0.418,XIV - 1.00 - false,,
2013-11-14,1.32E+07,1.152,XIV - 1.00 - false,,
2013-11-15,1.33E+07,1.328,XIV - 1.00 - false,,
2013-11-18,1.33E+07,-0.25,XIV - 1.00 - false,,
2013-11-19,1.31E+07,-1.157,XIV - 1.00 - false,,
2013-11-20,1.34E+07,2.121,XIV - 1.00 - false,,
2013-11-21,1.39E+07,3.192,XIV - 1.00 - false,,
2013-11-22,1.41E+07,1.531,XIV - 1.00 - false,,
2013-11-25,1.40E+07,-0.325,XIV - 1.00 - false,,
2013-11-26,1.39E+07,-0.593,XIV - 1.00 - false,,
2013-11-27,1.39E+07,-0.119,XIV - 1.00 - false,,
2013-11-29,1.38E+07,-1.165,XIV - 1.00 - false,,
2013-12-02,1.36E+07,-0.816,XIV - 1.00 - false,,
2013-12-03,1.33E+07,-2.469,XIV - 1.00 - false,,
2013-12-04,1.34E+07,1,XIV - 1.00 - false,,
2013-12-05,1.34E+07,-0.681,XIV - 1.00 - false,,
2013-12-06,1.38E+07,3.459,XIV - 0.35 - false,,
2013-12-09,1.38E+07,0.274,XIV - 1.00 - false,,
2013-12-10,1.38E+07,-0.568,XIV - 1.00 - false,,
2013-12-11,1.31E+07,-4.687,XIV - 0.55 - false,,
2013-12-12,1.31E+07,-0.243,None - 0.00 - true,,
2013-12-13,1.32E+07,0.921,None - 0.00 - true,,
2013-12-16,1.32E+07,0.26,None - 0.00 - true,,
2013-12-17,1.31E+07,-0.869,None - 0.00 - true,,
2013-12-18,1.30E+07,-0.877,None - 0.00 - false,,
2013-12-19,1.30E+07,0,XIV - 1.00 - false,,
2013-12-20,1.29E+07,-0.745,XIV - 1.00 - false,,
2013-12-23,1.34E+07,3.575,XIV - 1.00 - false,,
2013-12-24,1.37E+07,2.001,XIV - 1.00 - false,,
2013-12-26,1.39E+07,1.563,XIV - 1.00 - false,,
2013-12-27,1.37E+07,-1.203,XIV - 1.00 - false,,
2013-12-30,1.35E+07,-1.785,XIV - 1.00 - false,,
2013-12-31,1.35E+07,0.173,XIV - 1.00 - false,,
2014-01-02,1.32E+07,-1.901,XIV - 0.55 - false,,
2014-01-03,1.33E+07,0.323,XIV - 0.20 - false,,
2014-01-06,1.33E+07,0.251,XIV - 0.55 - false,,
2014-01-07,1.35E+07,1.236,XIV - 0.55 - false,,
2014-01-08,1.34E+07,-0.093,XIV - 0.55 - false,,
2014-01-09,1.34E+07,-0.171,XIV - 0.55 - false,,
2014-01-10,1.36E+07,1.262,XIV - 1.00 - false,,
2014-01-13,1.31E+07,-3.515,XIV - 1.00 - false,,
2014-01-14,1.37E+07,4.075,None - 0.00 - false,,
2014-01-15,1.37E+07,0,XIV - 0.55 - false,,
2014-01-16,1.36E+07,-0.335,XIV - 0.55 - false,,
2014-01-17,1.36E+07,-0.061,XIV - 0.55 - false,,
2014-01-21,1.37E+07,0.659,XIV - 0.55 - false,,
2014-01-22,1.38E+07,0.818,XIV - 0.55 - false,,
2014-01-23,1.36E+07,-1.432,XIV - 0.55 - false,,
2014-01-24,1.29E+07,-4.918,None - 0.00 - true,,
2014-01-27,1.28E+07,-1.088,None - 0.00 - true,,
2014-01-28,1.28E+07,-0.008,None - 0.00 - true,,
2014-01-29,1.30E+07,1.257,None - 0.00 - true,,
2014-01-30,1.27E+07,-2.205,None - 0.00 - true,,
2014-01-31,1.27E+07,0.267,None - 0.00 - true,,
2014-02-03,1.28E+07,1.024,None - 0.00 - true,,
2014-02-04,1.28E+07,-0.272,None - 0.00 - true,,
2014-02-05,1.28E+07,0.248,None - 0.00 - true,,
2014-02-06,1.28E+07,-0.041,None - 0.00 - true,,
2014-02-07,1.29E+07,0.767,None - 0.00 - true,,
2014-02-10,1.30E+07,0.614,None - 0.00 - true,,
2014-02-11,1.32E+07,1.171,None - 0.00 - true,,
2014-02-12,1.32E+07,0.056,None - 0.00 - true,,
2014-02-13,1.33E+07,0.852,None - 0.00 - true,,
2014-02-14,1.34E+07,1.323,None - 0.00 - true,,
2014-02-18,1.35E+07,0.197,None - 0.00 - true,,
2014-02-19,1.34E+07,-0.887,None - 0.00 - true,,
2014-02-20,1.35E+07,1.053,None - 0.00 - true,,
2014-02-21,1.35E+07,-0.016,None - 0.00 - true,,
2014-02-24,1.36E+07,1.105,None - 0.00 - true,,
2014-02-25,1.37E+07,0.171,None - 0.00 - true,,
2014-02-26,1.35E+07,-0.851,None - 0.00 - true,,
2014-02-27,1.36E+07,0.07,None - 0.00 - true,,
2014-02-28,1.35E+07,-0.452,None - 0.00 - true,,
2014-03-03,1.38E+07,2.092,None - 0.00 - true,,
2014-03-04,1.36E+07,-1.236,None - 0.00 - true,,
2014-03-05,1.36E+07,0.163,None - 0.00 - true,,
2014-03-06,1.38E+07,0.993,None - 0.00 - true,,
2014-03-07,1.37E+07,-0.83,None - 0.00 - true,,
2014-03-10,1.37E+07,0.031,None - 0.00 - true,,
2014-03-11,1.37E+07,0.565,None - 0.00 - true,,
2014-03-12,1.39E+07,1.463,None - 0.00 - true,,
2014-03-13,1.40E+07,0.342,None - 0.00 - true,,
2014-03-14,1.41E+07,0.673,None - 0.00 - true,,
2014-03-17,1.39E+07,-1.097,None - 0.00 - true,,
2014-03-18,1.38E+07,-0.775,None - 0.00 - true,,
2014-03-19,1.35E+07,-1.937,None - 0.00 - true,,
2014-03-20,1.35E+07,-0.18,None - 0.00 - true,,
2014-03-21,1.36E+07,0.477,None - 0.00 - true,,
2014-03-24,1.33E+07,-1.783,None - 0.00 - true,,
2014-03-25,1.34E+07,0.182,None - 0.00 - false,,
2014-03-26,1.34E+07,0,XIV - 0.65 - false,,
2014-03-27,1.35E+07,0.774,XIV - 0.45 - false,,
2014-03-28,1.35E+07,0.544,XIV - 0.45 - false,,
2014-03-31,1.37E+07,1.38,XIV - 1.00 - false,,
2014-04-01,1.42E+07,3.289,XIV - 1.00 - false,,
2014-04-02,1.41E+07,-0.667,XIV - 1.00 - false,,
2014-04-03,1.41E+07,0.061,XIV - 1.00 - false,,
2014-04-04,1.38E+07,-2.135,XIV - 1.00 - false,,
2014-04-07,1.35E+07,-2.244,XIV - 1.00 - false,,
2014-04-08,1.37E+07,1.818,XIV - 0.45 - false,,
2014-04-09,1.39E+07,1.184,XIV - 0.45 - false,,
2014-04-10,1.35E+07,-2.718,XIV - 1.00 - false,,
2014-04-11,1.31E+07,-3.119,XIV - 0.45 - false,,
2014-04-14,1.31E+07,0.377,None - 0.00 - true,,
2014-04-15,1.29E+07,-1.846,None - 0.00 - false,,
2014-04-16,1.29E+07,0,XIV - 0.45 - false,,
2014-04-17,1.30E+07,0.643,XIV - 1.00 - false,,
