Date,Old,TLT,GLD
2010-11-08,1978378.584,1945849.276403,2485450.181886
2010-11-09,1969277.334,1936897.676403,2474016.231886
2010-11-10,1989301.074,1956592.076403,2499172.131886
2010-11-11,1971099.574,1938689.876403,2476305.431886
2010-11-12,1854599.094,1824104.916403,2329945.111886
2010-11-15,1883742.774,1852769.396403,2366558.391886
2010-11-16,1801789.224,1772163.146403,2263599.291886
2010-11-17,1841873.884,1811588.686403,2313957.951886
2010-11-18,1910002.404,1878597.246403,2399548.871886
2010-11-19,1922649.584,1891036.556403,2415437.731886
2010-11-22,1985979.704,1953325.196403,2494999.531886
2010-11-23,1896291.104,1865111.516403,2382323.191886
2010-11-24,1977225.344,1944714.976403,2484001.591886
2010-11-26,1906613.174,1875263.506403,2395291.261886
2010-11-29,1888463.774,1857412.506403,2372489.961886
2010-11-30,1753600.358,1724766.945403,2203059.956886
2010-12-01,1776579.428,1747368.125403,2231928.866886
2010-12-02,1776579.428,1747368.125403,2231928.866886
2010-12-03,1833345.488,1803200.885403,2303244.614886
2010-12-06,1852422.631,1821964.271403,2327211.471886
2010-12-07,1869698.935,1838956.495403,2348915.819886
2010-12-08,1901803.828,1870533.428403,2389249.402886
2010-12-09,1944331.429,1912361.810403,2442677.146886
2010-12-10,1960784.834,1928544.636403,2463347.604886
2010-12-13,1933256.255,1901468.639403,2428763.275886
2010-12-14,1920386.049,1888809.995403,2412594.266886
2010-12-15,1897625.363,1866423.705403,2383999.962886
2010-12-16,1911474.464,1880045.142403,2401398.663886
2010-12-17,1934327.352,1902522.110403,2430108.791886
2010-12-20,1962203.9259,1929940.285803,2465130.437286
2010-12-21,1994076.2521,1961288.580803,2505171.836486
2010-12-22,1999198.0441,1966326.148803,2511606.364486
2010-12-23,1935657.4001,1903830.408803,2431779.986486
2010-12-27,1884583.9051,1853596.840803,2367616.007486
2010-12-28,1866487.0681,1835797.645803,2344880.859486
2010-12-29,1887892.9381,1856851.651803,2371773.183486
2010-12-30,1893739.4921,1862602.127803,2379118.326486
2010-12-31,1910672.3491,1879256.570803,2400391.210486
2011-01-03,1978081.3111,1945557.080803,2485077.454486
2011-01-04,1956766.3111,1924592.675803,2458299.199486
2011-01-05,1997505.5111,1964661.859803,2509480.255486
2011-01-06,1991203.6401,1958463.575803,2501563.113486
2011-01-07,1989645.6321,1956931.181803,2499605.775486
2011-01-10,1992936.9261,1960168.363803,2503740.669486
2011-01-11,2024939.7061,1991644.633803,2543945.979486
2011-01-12,2074109.9461,2040006.169803,2605719.099486
2011-01-13,2083987.1361,2049720.991803,2618127.861486
2011-01-14,2174789.5461,2139030.693803,2732203.817486
2011-01-18,2242673.1941,2205798.373803,2817486.441486
2011-01-19,2113157.7941,2078412.778803,2654775.666486
2011-01-20,2137561.2081,2102414.819803,2685433.769486
2011-01-21,2126891.6401,2091920.739803,2672029.609486
2011-01-24,2135901.5841,2100782.387803,2683348.649486
2011-01-25,2137966.5471,2102813.402803,2685942.911486
2011-01-26,2181907.8271,2146032.154803,2741146.623486
2011-01-27,2207545.6231,2171248.282803,2773355.571486
2011-01-28,2103426.4391,2068841.250803,2642550.027486
2011-01-31,2104675.8641,2070070.140803,2644119.687486
2011-02-01,2104675.8641,2059820.664683,2663053.720358
2011-02-02,2104675.8641,2060276.958953,2655927.948204
2011-02-03,2104675.8641,2043196.746373,2691556.198204
2011-02-04,2104675.8641,2022473.607743,2680562.480717
2011-02-07,2104675.8641,2022473.607743,2680562.480717
2011-02-08,2124797.4816,2041809.310243,2706189.783217
2011-02-09,2121228.8346,2038380.053243,2701644.748717
2011-02-10,2121905.1126,2039029.916243,2702506.066717
2011-02-11,2143390.0046,2059675.684243,2729869.688717
2011-02-14,2143390.0046,2061056.44024,2742866.382417
2011-02-15,2143390.0046,2061056.44024,2742866.382417
2011-02-16,2137651.0156,2055537.94624,2735522.316417
2011-02-17,2137651.0156,2058748.671994,2754697.11123
2011-02-18,2137651.0156,2052328.711048,2762244.965619
2011-02-22,2137651.0156,2083058.799712,2780195.86123
2011-02-23,2137651.0156,2090626.935046,2805082.682028
2011-02-24,2137651.0156,2103928.268686,2784071.732427
2011-02-25,2137651.0156,2116313.320741,2802431.016018
2011-02-28,2137651.0156,2119063.683661,2808142.715619
2011-03-01,2137651.0156,2125206.289663,2856488.243624
2011-03-02,2137651.0156,2092535.958526,2854244.333225
2011-03-03,2137651.0156,2072059.694287,2816914.122427
2011-03-04,2137651.0156,2089315.985767,2842617.066417
2011-03-07,2137651.0156,2075971.89508,2850164.594422
2011-03-08,2137651.0156,2063318.12782,2842820.954422
2011-03-09,2137651.0156,2083332.78709,2843840.965619
2011-03-10,2137651.0156,2118304.269925,2810386.605619
2011-03-11,2137651.0156,2106340.826092,2819566.094422
2011-03-14,2137651.0156,2105420.128027,2832621.454422
2011-03-15,2137651.0156,2136941.015038,2779788.105619
2011-03-16,2137651.0156,2161097.228428,2779176.156018
2011-03-17,2137651.0156,2144532.50251,2794067.344422
2011-03-18,2137651.0156,2150284.056811,2822625.822028
2011-03-21,2137651.0156,2137630.510375,2838333.133624
2011-03-22,2137651.0156,2144762.683927,2836497.30522
2011-03-23,2137651.0156,2142002.025088,2862811.872427
2011-03-24,2137651.0156,2125896.392266,2839965.094422
2011-03-25,2137651.0156,2125896.392266,2839965.094422
2011-03-28,2125641.6856,2113953.068266,2824010.110422
2011-03-29,2147637.7826,2135828.186266,2853232.914422
2011-03-30,2147637.7826,2135828.186266,2853232.914422
2011-03-31,2149625.6166,2137805.087266,2855873.857422
2011-04-01,2158457.8596,2146588.826266,2867607.955422
2011-04-04,2167858.4196,2155937.774266,2880097.093422
2011-04-05,2183848.5996,2171839.926266,2901340.633422
2011-04-06,2188347.1806,2176313.717266,2907317.167422
2011-04-07,2180511.5736,2168521.166266,2896907.092422
2011-04-08,2162549.9496,2150658.332266,2873044.234422
2011-04-11,2184755.1816,2172741.407266,2902544.929422
2011-04-12,2176463.0856,2164494.939266,2891528.451422
2011-04-13,2191419.0336,2179368.543266,2911398.102422
2011-04-14,2199815.9416,2187719.199266,2922553.762422
2011-04-15,2239355.2216,2227041.009266,2975083.492422
2011-04-18,2185835.8606,2173816.028266,2903980.670422
2011-04-19,2296330.8166,2283703.364266,3050777.957422
2011-04-20,2388886.5196,2375750.468266,3173742.788422
2011-04-21,2457866.5746,2444351.326266,3265386.230422
2011-04-25,2514762.8006,2500934.694266,3340975.244422
2011-04-26,2570008.0396,2555876.084266,3414370.916422
2011-04-27,2601718.8406,2587412.438266,3456499.973422
2011-04-28,2637593.6186,2623090.078266,3504161.338422
2011-04-29,2629854.0426,2615393.090266,3493878.962422
2011-05-02,2554391.1486,2540344.922266,3393622.754422
2011-05-03,2500791.8286,2487040.442266,3322413.674422
2011-05-04,2470114.5146,2456531.842266,3281657.604422
2011-05-05,2400858.3446,2387656.507266,3189648.054422
2011-05-06,2456130.2956,2442624.609266,3263079.342422
2011-05-09,2489375.1916,2475686.481266,3307246.654422
2011-05-10,2528999.1216,2515092.248266,3359888.845422
2011-05-11,2482724.8236,2469072.330266,3298411.317422
2011-05-12,2506283.154,2492501.179666,3329709.661422
2011-05-13,2473241.2363,2459641.112866,3285812.095622
2011-05-16,2424800.1823,2411466.288866,3221455.879622
2011-05-17,2468362.7953,2454789.228866,3279330.697622
2011-05-18,2496888.8803,2483158.317866,3317228.914622
2011-05-19,2538727.5763,2524766.757866,3372813.598622
2011-05-20,2511660.9521,2497848.970466,3336854.359222
2011-05-23,2426670.0573,2413325.382866,3223939.450422
2011-05-24,2434858.7293,2421469.046866,3234818.510422
2011-05-25,2466370.1053,2452806.822866,3276682.398422
2011-05-26,2516955.1853,2503113.442866,3343886.990422
2011-05-27,2564889.8303,2550784.507866,3407570.540422
2011-05-31,2639348.2703,2624833.443866,3506492.020422
2011-06-01,2463114.6263,2449569.315866,3272357.713422
2011-06-02,2495218.0823,2481496.287866,3315008.629422
2011-06-03,2495218.0823,2495744.465432,3330973.211595
2011-06-06,2495218.0823,2476832.266364,3336738.08073
2011-06-07,2495218.0823,2488231.692836,3335407.745076
2011-06-08,2495218.0823,2507662.628332,3321882.215076
2011-06-09,2495218.0823,2497556.941321,3338511.965076
2011-06-10,2495218.0823,2516729.675545,3309243.760287
2011-06-13,2495218.0823,2516729.675545,3309243.760287
2011-06-14,2568725.4773,2590870.820545,3406731.748287
2011-06-15,2568725.4773,2637956.104916,3417042.979545
2011-06-16,2568725.4773,2649932.130119,3413606.017029
2011-06-17,2568725.4773,2637411.66828,3435832.619943
2011-06-20,2568725.4773,2640677.836442,3437894.811201
2011-06-21,2568725.4773,2628974.255384,3454621.939545
2011-06-22,2568725.4773,2630607.339465,3459892.388685
2011-06-23,2568725.4773,2650747.817243,3399170.082459
2011-06-24,2568725.4773,2639588.705082,3351508.939545
2011-06-27,2568725.4773,2603390.572642,3339364.542459
2011-06-28,2568725.4773,2582433.181822,3351050.888685
2011-06-29,2568725.4773,2565286.3958,3372589.773717
2011-06-30,2568725.4773,2565286.3958,3372589.773717
2011-07-01,2667443.1673,2663872.0258,3502200.983717
2011-07-05,2667443.1673,2663872.0258,3502200.983717
2011-07-06,2629737.9373,2626217.2858,3452696.213717
2011-07-07,2703762.5073,2700142.7458,3549886.553717
2011-07-08,2682259.3473,2678668.4258,3521654.153717
2011-07-11,2464371.1973,2461071.6758,3235578.403717
2011-07-12,2401056.6473,2397841.7258,3152449.903717
2011-07-13,2401056.6473,2404506.817548,3180719.750542
2011-07-14,2401056.6473,2370193.08779,3188973.626732
2011-07-15,2401056.6473,2374142.93488,3202592.809272
2011-07-18,2401056.6473,2351183.925576,3230862.965622
2011-07-19,2401056.6473,2400063.28696,3191450.053717
2011-07-20,2401056.6473,2371673.992474,3219513.653717
2011-07-21,2401056.6473,2353405.895004,3194957.962447
2011-07-22,2401056.6473,2353405.895004,3194957.962447
2011-07-25,2305766.0973,2260006.775004,3068159.882447
2011-07-26,2257448.1673,2212647.515004,3003865.722447
2011-07-27,2257448.1673,2212879.54007,2992823.064369
2011-07-28,2257448.1673,2221206.892636,2995298.229564
2011-07-29,2257448.1673,2265158.194992,3013765.793018
2011-08-01,2257448.1673,2288018.962636,3002913.71533
2011-08-02,2257448.1673,2356719.040628,3075261.972447
2011-08-03,2257448.1673,2361360.853596,3074690.821486
2011-08-04,2257448.1673,2445379.25869,3058507.557252
2011-08-05,2257448.1673,2445379.25869,3058507.557252
2011-08-08,2587012.3273,2802407.09869,3504792.357252
2011-08-09,2328390.8873,2522158.77869,3154256.677252
2011-08-10,2616667.3673,2834458.29869,3544631.077252
2011-08-11,2514541.2873,2723792.05869,3406209.317252
2011-08-12,2540256.4873,2751657.65869,3441063.717252
2011-08-15,2396986.0873,2596406.45869,3246874.917252
2011-08-16,2447784.6793,2651438.26669,3315664.677252
2011-08-17,2496349.6713,2704064.44269,3381658.917252
2011-08-18,3006245.3513,3256599.48269,4074548.517252
2011-08-19,3159067.1113,3422200.76269,4281683.237252
2011-08-22,3255388.9033,3526577.33869,4412237.861252
2011-08-23,3101905.8953,3360794.29869,4204206.885252
2011-08-24,3037838.3113,3291369.14669,4117369.637252
2011-08-25,3098673.1273,3357291.19469,4199825.189252
2011-08-26,3050328.5513,3304903.86669,4134298.917252
2011-08-29,2861505.5113,3100290.74669,3878368.037252
2011-08-30,2890894.3113,3132137.14669,3918201.637252
2011-08-31,2895302.6313,3136914.10669,3924176.677252
2011-09-01,2934242.7913,3179110.58669,3976956.197252
2011-09-02,3080452.0713,3337546.42669,4175128.357252
2011-09-06,3171557.3513,3436270.26669,4298612.517252
2011-09-07,3059145.1913,3314457.78669,4146248.997252
2011-09-08,3108371.4313,3367800.50669,4212970.277252
2011-09-09,3400055.2713,3683876.02669,4608318.757252
2011-09-12,3430805.9913,3717207.22669,4650036.517252
2011-09-13,3401519.5913,3685463.22669,4610305.317252
2011-09-14,3309999.5913,3586263.22669,4486145.317252
2011-09-15,3146891.7513,3410084.02669,4265637.157252
2011-09-16,3085909.9913,3344002.74669,4182982.437252
2011-09-19,3085909.9913,3407760.129946,4118349.77349
2011-09-20,3085909.9913,3407760.129946,4118349.77349
2011-09-21,3251731.4313,3590879.489946,4339643.85349
2011-09-22,3581239.2713,3954760.449946,4779382.73349
2011-09-23,3616695.2713,3993928.449946,4826742.73349
2011-09-26,3493308.3913,3857623.809946,4661929.93349
2011-09-27,3425232.8713,3782421.249946,4570998.73349
2011-09-28,3645141.9913,4025270.529946,4864474.57349
2011-09-29,3583448.5513,3957118.209946,4782068.17349
2011-09-30,3832349.6713,4232077.569946,5114535.37349
2011-10-03,4078414.3113,4503903.489946,5443213.77349
2011-10-04,3795135.0537,4190966.837146,5064826.31749
2011-10-05,3611813.3513,3988452.609946,4819956.17349
2011-10-06,3549410.7913,3919516.929946,4736602.57349
2011-10-07,3549410.7913,3890560.885021,4697940.189334
2011-10-10,3549410.7913,3835614.141471,4818648.683977
2011-10-11,3549410.7913,3835614.141471,4818648.683977
2011-10-12,3653809.5013,3948430.971471,4960379.533977
2011-10-13,3658727.2413,3953745.231471,4967055.813977
2011-10-14,3752008.1213,4054547.831471,5093693.093977
2011-10-17,3573427.1213,3861567.581471,4851253.343977
2011-10-18,3626746.3313,3919186.121471,4923639.083977
2011-10-19,3512050.8513,3795241.881471,4767929.083977
2011-10-20,3493857.6413,3775581.681471,4743230.143977
2011-10-21,3577569.0013,3866043.121471,4856876.223977
2011-10-24,3676705.0513,3973173.001471,4991462.493977
2011-10-25,3566031.6013,3853575.151471,4841212.893977
2011-10-26,3675183.1213,3971527.951471,4989396.093977
2011-10-27,3890950.5213,4204693.151471,5282319.693977
2011-10-28,3898074.1413,4212391.181471,5291990.673977
2011-10-31,3492685.3113,3774314.311471,4741638.563977
2011-11-01,2997214.1313,3238891.251471,4068991.483977
2011-11-02,3035228.5313,3279970.931471,4120599.483977
2011-11-03,3103072.0013,3353284.961471,4212703.193977
2011-11-04,3071187.5613,3318829.561471,4169417.153977
2011-11-07,3085031.1813,3333789.421471,4188211.133977
2011-11-08,3199244.0213,3457211.741471,4343265.613977
2011-11-09,2931013.5013,3167353.001471,3979117.613977
2011-11-10,3102037.2013,3352167.101471,4211297.813977
2011-11-11,3158443.4413,3413121.621471,4287874.533977
2011-11-14,3123329.0613,3375175.741471,4240203.553977
2011-11-15,3157245.9813,3411827.521471,4286248.873977
2011-11-16,3039679.9613,3284781.901471,4126642.413977
2011-11-17,2930043.8813,3166305.421471,3977801.613977
2011-11-18,2966375.1413,3205566.321471,4027124.733977
2011-11-21,2951038.3613,3188992.881471,4006303.653977
2011-11-22,2996776.5613,3238419.081471,4068397.353977
2011-11-23,2896554.2413,3130115.501471,3932336.593977
2011-11-25,2860419.2275,3091066.785671,3883279.975977
2011-11-28,2961251.5379,3200029.485871,4020168.826177
2011-11-29,3006969.0379,3249433.385871,4082234.526177
2011-11-30,3225540.3979,3485628.905871,4378965.246177
2011-12-01,3298242.1179,3564192.845871,4477664.496177
2011-12-02,3303833.3079,3570234.875871,4485255.056177
2011-12-05,3303833.3079,3570234.875871,4485255.056177
2011-12-06,3320606.6079,3588360.665871,4508026.346177
2011-12-07,3219972.0279,3479611.505871,4371405.626177
2011-12-08,3080157.5279,3328523.255871,4181594.626177
2011-12-09,3287177.7079,3552236.355871,4462643.666177
2011-12-12,3269284.6279,3532900.475871,4438352.186177
2011-12-13,3286083.5179,3551053.955871,4461158.246177
2011-12-14,3269285.4679,3532901.435871,4438353.386177
2011-12-15,3398077.1879,3672078.115871,4613199.846177
2011-12-16,3414869.6579,3690224.635871,4635997.176177
2011-12-19,3454050.1979,3732564.415871,4689188.286177
2011-12-20,3655526.7179,3950287.015871,4962711.246177
2011-12-21,3907232.4179,4222288.615871,5304424.596177
2011-12-22,3884873.1379,4198126.415871,5274069.836177
2011-12-23,3789840.5879,4095431.115871,5145054.456177
2011-12-27,3812206.8279,4119600.835871,5175418.696177
2011-12-28,3655652.3879,3950422.595871,4962881.616177
2011-12-29,3745150.7879,4047137.635871,5084383.856177
2011-12-30,3678043.1879,3974618.875871,4993279.136177
2012-01-03,3873809.7379,4186171.125871,5259050.236177
2012-01-04,3946485.9779,4264707.505871,5357714.906177
2012-01-05,4035917.0179,4361349.745871,5479125.626177
2012-01-06,4091798.9179,4421737.645871,5554990.426177
2012-01-09,4158847.9579,4494193.045871,5646015.586177
2012-01-10,4242645.6079,4584747.595871,5759778.586177
2012-01-11,4170035.5379,4506282.585871,5661203.746177
2012-01-12,4231485.7179,4572687.715871,5744627.966177
2012-01-13,4114188.9579,4445932.975871,5585387.066177
2012-01-17,4153299.1479,4488196.735871,5638482.696177
2012-01-18,4304138.1579,4651198.705871,5843260.686177
2012-01-19,4415831.3579,4771898.105871,5994894.286177
2012-01-20,4544245.6479,4910666.995871,6169228.536177
2012-01-23,4661460.0879,5037332.905871,6328357.716177
2012-01-24,4639139.2079,5013212.185871,6298055.076177
2012-01-25,4845617.3379,5236339.575871,6578368.186177
2012-01-26,4851195.4279,5242367.445871,6585940.956177
2012-01-27,4951599.7879,5350867.845871,6722249.196177
2012-01-30,4801024.0279,5188150.455871,6517828.686177
2012-01-31,4801024.0279,5188150.455871,6517828.686177
2012-02-01,4923754.3279,5320777.015871,6684446.346177
2012-02-02,5074340.0779,5483504.935871,6888880.086177
2012-02-03,5347543.0079,5778737.775871,7259778.236177
2012-02-06,5408842.7079,5844980.325871,7342998.186177
2012-02-07,5347550.0479,5778745.365871,7259787.806177
2012-02-08,5224950.4279,5646260.045871,7093347.686177
2012-02-09,4968545.0479,5369179.965871,6745254.186177
2012-02-10,4555852.2279,4923209.345871,6184985.386177
2012-02-13,4913102.7879,5309266.945871,6669985.706177
2012-02-14,4827202.4279,5216440.225871,6553368.226177
2012-02-15,4555415.3879,4922737.345871,6184392.226177
2012-02-16,4708387.9379,5088044.575871,6392066.506177
2012-02-17,4745768.8979,5128439.815871,6442814.626177
2012-02-21,4745768.8979,5128439.815871,6442814.626177
2012-02-22,4874620.7859,5267681.433871,6617742.688177
2012-02-23,5190195.0669,5608702.113871,7046163.802177
2012-02-24,4987811.7069,5389999.593871,6771410.002177
2012-02-27,4937195.0769,5335301.553871,6702693.382177
2012-02-28,5004690.8769,5408239.833871,6794325.022177
2012-02-29,5082300.4209,5492107.401871,6899687.056177
2012-03-01,5179016.1929,5596621.825871,7030987.728177
2012-03-02,5128418.6429,5541944.305871,6962296.848177
2012-03-05,5139663.6629,5554096.065871,6977563.008177
2012-03-06,4746096.3629,5128793.565871,6443259.308177
2012-03-07,4976807.4629,5378108.005871,6756471.018177
2012-03-08,5078891.6429,5488423.375871,6895059.468177
2012-03-09,5172926.4629,5590040.705871,7022720.458177
2012-03-12,5416266.2629,5853001.865871,7353076.418177
2012-03-13,5653967.6829,6109870.105871,7675777.658177
2012-03-14,5466097.6229,5906851.345871,7420726.658177
2012-03-15,5554537.7829,6002422.865871,7540792.258177
2012-03-16,5560064.4029,6008395.115871,7548295.148177
2012-03-19,5902711.7429,6378670.895871,8013469.988177
2012-03-20,6162253.0196,6659139.638971,8365820.743977
2012-03-21,6454920.1694,6975405.780571,8763142.886277
2012-03-22,6361161.7039,6874087.274771,8635857.204277
2012-03-23,6819150.7285,7369005.718571,9257619.705877
2012-03-26,7436945.2438,8036615.561271,1.01E+07
2012-03-27,6715016.0338,7256475.191271,9116248.304277
2012-03-28,6632262.5338,7167048.941271,9003902.954277
2012-03-29,6677286.0682,7215702.941271,9065026.576677
2012-03-30,6836402.693,7387649.616871,9281041.925877
2012-04-02,6847434.533,7399570.996871,9296018.665877
2012-04-03,6715054.613,7256516.836871,9116300.905877
2012-04-04,6582648.293,7113434.116871,8936547.145877
2012-04-05,6439178.993,6958396.376871,8741774.385877
2012-04-09,6031910.5839,6518288.466171,8188870.343277
2012-04-10,5766994.5111,6232011.175971,7829222.407977
2012-04-11,5855448.7511,6327597.855971,7949307.127977
2012-04-12,6123738.6511,6617521.915971,8313536.047977
2012-04-13,5910074.0911,6386628.495971,8023466.967977
2012-04-16,6022918.2911,6508571.695971,8176663.167977
2012-04-17,6190459.7711,6689622.895971,8404116.567977
2012-04-18,6132815.1011,6627330.065971,8325858.607977
2012-04-19,6108351.2611,6600893.585971,8292646.687977
2012-04-20,6224945.1411,6726889.04597101,8450933.407977
2012-04-23,6107129.2611,6599573.155971,8290987.387977
2012-04-24,6257861.8911,6762460.105971,8495620.657977
2012-04-25,6469673.2611,6991351.045971,8783174.017977
2012-04-26,6692407.8111,7232045.645971,9085556.397977
2012-04-27,6692407.8111,7232045.645971,9085556.397977
2012-04-30,6545778.3711,7073592.905971,8886493.497977
2012-05-01,6763056.3711,7308390.90597101,9181468.297977
2012-05-02,6724230.5711,7266434.445971,9128758.627977
2012-05-03,6576903.9911,7107228.13597101,8928749.107977
2012-05-04,6298557.2111,6806437.27597101,8550868.177977
2012-05-07,6391380.9511,6906745.77597101,8676884.757977
2012-05-08,6349343.4311,6861318.71597101,8619815.017977
2012-05-09,6216489.8311,6717752.43597101,8439454.177977
2012-05-10,6330241.1511,6840676.05597101,8593882.187977
2012-05-11,6270573.2001,6776196.77397101,8512877.363977
2012-05-14,6074256.2981,6564050.49797101,8246359.650977
2012-05-15,6011496.8981,6496230.54797101,8161158.050977
2012-05-16,6011496.8981,6514918.47887401,8145897.599981
2012-05-17,6011496.8981,6630251.50969201,8327934.061973
2012-05-18,6011496.8981,6631854.23239201,8423312.561973
2012-05-21,6011496.8981,6617971.21501801,8428762.271455
2012-05-22,6011496.8981,6617971.21501801,8428762.271455
2012-05-23,6065156.8481,6677044.66501801,8503999.271455
2012-05-24,6065156.8481,6677044.66501801,8503999.271455
2012-05-25,6075576.7681,6688515.78501801,8518609.111455
2012-05-29,6379551.1481,7023157.19501801,8944814.041455
2012-05-30,6379551.1481,7201272.29516201,8997527.851455
2012-05-31,6379551.1481,7284623.59347801,8980350.908394
2012-06-01,6379551.1481,7457560.43133401,9328617.724539
2012-06-04,6379551.1481,7398636.55722001,9317956.919142
2012-06-05,6379551.1481,7299667.15711401,9307295.22531
2012-06-06,6379551.1481,7153792.43848001,9311441.729142
2012-06-07,6379551.1481,7164662.50864401,9150930.724539
2012-06-08,6379551.1481,7162945.39392801,9164553.157623
2012-06-11,6379551.1481,7162945.39392801,9164553.157623
2012-06-12,6477253.3681,7272645.19392801,9304907.497623
2012-06-13,6477253.3681,7344421.09506801,9344157.643971
2012-06-14,6477253.3681,7335086.21373801,9381624.671326
2012-06-15,6477253.3681,7375932.82401801,9386976.823442
2012-06-18,6477253.3681,7375932.82401801,9386976.823442
2012-06-19,6501798.5681,7403883.62401801,9422548.423442
2012-06-20,6761687.1281,7699830.26401801,9799184.563442
2012-06-21,5970241.4581,6798575.15401801,8652203.583442
2012-06-22,6581259.1381,7494367.18401801,9537703.91344199
2012-06-25,6486972.7381,7386999.40401801,9401061.953442
2012-06-26,6673213.6381,7599079.88401801,9670966.403442
2012-06-27,6648174.4981,7570566.74401801,9634679.183442
2012-06-28,6841185.7981,7790357.24401801,9914395.583442
2012-06-29,7142197.6381,8133132.68401801,1.04E+07
2012-07-02,7436341.3981,8468087.48401801,1.08E+07
2012-07-03,7583949.7981,8636175.80401801,1.10E+07
2012-07-05,7301089.3581,8314070.00401801,1.06E+07
2012-07-06,7387211.0581,8412140.56401801,1.07E+07
2012-07-09,7436417.6981,8468174.32401801,1.08E+07
2012-07-10,7233453.8381,8237050.57401801,1.05E+07
2012-07-11,7454931.5981,8489256.85401801,1.08E+07
2012-07-12,7406344.1491,8433928.17701801,1.07E+07
2012-07-13,7823978.0371,8909506.56701801,1.13E+07
2012-07-16,7903894.3671,9000510.72701801,1.15E+07
2012-07-17,8198939.8071,9336492.00701801,1.19E+07
2012-07-18,8112916.2471,9238533.16701801,1.18E+07
2012-07-19,8309562.6471,9462463.08701801,1.20E+07
2012-07-20,7842639.1671,8930756.44701801,1.14E+07
2012-07-23,7344697.3371,8363728.09701801,1.06E+07
2012-07-24,7024811.5371,7999460.29701801,1.02E+07
2012-07-25,7084817.6871,8067791.89701801,1.03E+07
2012-07-26,7084817.6871,8067791.89701801,1.03E+07
2012-07-27,7166932.2471,8161299.41701801,1.04E+07
2012-07-30,7015132.0371,7988437.85701801,1.02E+07
2012-07-31,6801440.5571,7745098.01701801,9856795.25444199
2012-08-01,6970198.0571,7937269.61701801,1.01E+07
2012-08-02,7110794.8071,8097373.36701801,1.03E+07
2012-08-03,7611219.5571,8667228.79701801,1.10E+07
2012-08-06,7762933.0971,8839991.53701801,1.13E+07
2012-08-07,7555070.4271,8603289.21701801,1.09E+07
2012-08-08,7850654.5491,8939883.98101801,1.14E+07
2012-08-09,7892222.7911,8987219.56101801,1.14E+07
2012-08-10,8032648.5411,9147128.56101801,1.16E+07
2012-08-13,8246058.0611,9390147.30101801,1.20E+07
2012-08-14,7803068.4881,8885695.41701801,1.13E+07
2012-08-15,7791271.1081,8872261.23401801,1.13E+07
2012-08-16,7948571.7481,9051386.47401801,1.15E+07
2012-08-17,8178858.9081,9313624.52401801,1.19E+07
2012-08-20,8162013.4281,9294441.83401801,1.18E+07
2012-08-21,7943017.5081,9045061.79401801,1.15E+07
2012-08-22,7886849.1081,8981100.29401801,1.14E+07
2012-08-23,7718331.6081,8789201.99401801,1.12E+07
2012-08-24,8050384.3671,9167324.97601801,1.17E+07
2012-08-27,7988045.1021,9096336.59101801,1.16E+07
2012-08-28,7836397.1721,8923648.37101801,1.14E+07
2012-08-29,7813926.4121,8898059.93101801,1.13E+07
2012-08-30,7651008.7621,8712538.52101801,1.11E+07
2012-08-31,7777718.4421,8856828.59101801,1.13E+07
2012-09-04,7814305.6021,8898491.99101801,1.13E+07
2012-09-05,7929712.7421,9029911.19101801,1.15E+07
2012-09-06,8381708.0621,9544617.94301801,1.21E+07
2012-09-07,8638258.8349,9836764.37821801,1.25E+07
2012-09-10,8159476.4149,9291554.03821801,1.18E+07
2012-09-11,8215537.3649,9355393.08821801,1.19E+07
2012-09-12,8434669.6649,9604928.53821801,1.22E+07
2012-09-13,9056230.3849,1.03E+07,1.31E+07
2012-09-14,8755847.8149,9970668.40821801,1.27E+07
2012-09-17,8791498.8149,1.00E+07,1.27E+07
2012-09-18,9020674.3649,1.03E+07,1.31E+07
2012-09-19,9030857.3249,1.03E+07,1.31E+07
2012-09-20,9122502.8849,1.04E+07,1.32E+07
2012-09-21,9188684.7149,1.05E+07,1.33E+07
2012-09-24,9300676.5949,1.06E+07,1.35E+07
2012-09-25,8618627.3149,9814409.98821801,1.25E+07
2012-09-26,8282423.9749,9431560.48821801,1.20E+07
2012-09-27,9016259.4949,1.03E+07,1.31E+07
2012-09-28,8873431.9549,1.01E+07,1.29E+07
2012-10-01,8780526.9349,9998772.10821801,1.27E+07
2012-10-02,8950870.9549,1.02E+07,1.30E+07
2012-10-03,8970740.5949,1.02E+07,1.30E+07
2012-10-04,9192251.2249,1.05E+07,1.33E+07
2012-10-05,9310704.6749,1.06E+07,1.35E+07
2012-10-08,9212864.3649,1.05E+07,1.34E+07
2012-10-09,8816826.2889,1.00E+07,1.28E+07
2012-10-10,8876052.9179,1.01E+07,1.29E+07
2012-10-11,8935232.5979,1.02E+07,1.29E+07
2012-10-12,8935232.5979,1.02E+07,1.29E+07
2012-10-15,9108079.7579,1.04E+07,1.32E+07
2012-10-16,9216833.7851,1.05E+07,1.34E+07
2012-10-17,9274863.8253,1.06E+07,1.34E+07
2012-10-18,9285854.3853,1.06E+07,1.35E+07
2012-10-19,8970188.5853,1.02E+07,1.30E+07
2012-10-22,9032408.5453,1.03E+07,1.31E+07
2012-10-23,9032408.5453,1.04E+07,1.29E+07
2012-10-24,9032408.5453,1.03E+07,1.29E+07
2012-10-25,9032408.5453,1.03E+07,1.30E+07
